county_fips,year,crop,yield_value,TMIN,TMAX,PRCP,HTDD,CLDD,VPD,ETO,SRAD,WIND,ndvi_mean_year,ndvi_min_year,ndvi_max_year,evi_mean_year,evi_min_year,evi_max_year,state_abbr,county_name,clay_mean,silt_mean,sand_mean,ph_mean,soc_mean,bdod_mean
31137,2011,CORN,183.2,11.969223580095134,27.78172451152601,548.600268698554,442.8850698555374,729.6213461930638,1.4811860792276657,1066.9817896285906,255.40008721639407,4.70668851307973,0.5723141815674454,0.2496272645677025,0.8246363865086601,0.4231149803894071,0.167505052661104,0.6320412896711304,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2010,CORN,202.4,12.127066326860318,25.936455857744235,660.979252133144,405.52505600739806,538.705574806417,1.0510429131180412,939.5097525182103,258.5095156978546,4.776347238452684,0.5837464639693336,0.2749392724212886,0.8221600633896649,0.4331388818923403,0.1791391187153776,0.655630486221162,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31181,2024,CORN,169.5,12.993180639163812,27.54700989320324,450.8129391150472,277.3881058760272,635.9454443214371,1.2932639376388937,1005.0847149467036,255.6228618220362,4.608987511942442,0.5812905329451756,0.3621864848360419,0.7458915038666653,0.3941627778918386,0.2256516087851463,0.5080114812826051,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2023,CORN,147.3,12.217382666670826,27.64529484202647,441.2074389124917,317.0425107084339,613.9461639998913,1.3371742663721131,997.6916482097638,254.73589770813487,4.165622511058984,0.513539583081083,0.2740882978779406,0.6825472817532383,0.3580240360537735,0.1788415812525989,0.4944084806035041,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2022,CORN,147.3,12.499593247095024,27.38651170115678,460.1862149945175,406.9564478218235,705.9919981127421,1.4236326746095496,1070.2748762284025,257.4257601155853,4.868785485170744,0.5187680805831496,0.2731336270840239,0.7054484780766175,0.3625860976431506,0.2011485449338532,0.4940867080444517,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2020,CORN,172.3,11.991479356379743,26.123648989251407,390.32509839082616,478.309607142086,616.1862865945257,1.1435267657708814,961.5007041256856,252.3624857119368,4.674083660569473,0.5425679787179901,0.2949913885774143,0.7227277336449819,0.3848277240375451,0.1977997962696819,0.5288105202756409,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2018,CORN,168.6,12.952680106251853,26.390438731061717,563.9190291392804,442.8575969394968,692.4814111350383,1.143941210255109,943.5202775041028,251.10633084697037,4.503791701101084,0.5642536279701895,0.2895113994219744,0.7293422835167964,0.3835767233286126,0.1835765828582252,0.5258273327647833,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2016,CORN,157.7,13.211736113131844,27.26510698507564,586.2706766992483,319.8364270200238,672.6291489569103,1.169320036623333,955.132994144756,253.2765343279934,4.547181875041917,0.5522280571392472,0.3437756334328295,0.6728695946977471,0.3707091866404852,0.2220483343598813,0.4561465429018144,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2015,CORN,159.7,12.772454371467946,26.40630168862732,520.7350741702649,350.8680493587474,585.5348508274219,1.0719378920828069,922.1272649138529,252.05164209152807,4.577565839797855,0.5396751636773939,0.3099874208373469,0.6964604800033698,0.3670739949918487,0.2015840679732783,0.4820008483498884,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2014,CORN,140.9,11.493295187298562,26.615782024504853,554.4875181342993,422.22187179082346,559.5478980649403,1.293371415244093,991.3883857592588,249.63987269525367,4.662205191382604,0.5433964459939181,0.2913044425843743,0.6785391804461014,0.3589407387812329,0.1910129160810077,0.4573333362287253,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2013,CORN,135.7,12.245928842565167,27.808890606079345,426.7467100672499,468.8920267717156,783.2805965983727,1.5099712881491667,1066.3067335292835,244.59930985748124,4.826237397777372,0.5418469722972394,0.3106152437130509,0.7289956237464269,0.37262247684125,0.1955749574903796,0.5150156677563873,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2012,CORN,127.7,13.580060828368794,30.78364720905819,330.12145687485173,219.799454090052,926.2968854959116,2.0142129749966813,1247.8996024399746,261.4694863529298,4.744867070822583,0.5245803548083688,0.4150764754655001,0.6341561021704911,0.3563930756697568,0.2672732402596376,0.4560917281279457,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2011,CORN,157.4,12.522008294538798,28.56996344133734,615.1690583875125,400.54287126617743,809.3122992309105,1.5270563112238376,1079.4289633479689,254.12405732079387,4.648022390492495,0.5651891113953859,0.3242758274241013,0.7405589414972871,0.3871251219135556,0.217413657827824,0.5152456482256507,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31181,2010,CORN,158.0,12.63182532889856,26.9034950757572,637.6210561081144,361.01265512489687,628.1268119485758,1.080202965438794,940.9337254969436,254.5589941288504,4.655027785035138,0.5853965438669452,0.3761781621630164,0.7125799112430705,0.4032949590345884,0.250123494264491,0.5034202208920963,NE,Webster,30.258264247912145,56.12147205481966,13.621104958854662,6.4933953317629785,27.20984887882774,1.3516857352626266
31035,2024,CORN,207.3,12.71047805680602,26.452861941123533,471.9215546592065,289.1434448632239,522.4073846748208,1.1367906755108537,954.9882963329684,255.8152146928267,4.653659488531333,0.6343085911194315,0.3024228797021739,0.8382695107646606,0.4559454582604081,0.1869560331611377,0.6395721678392036,NE,Clay,31.166908205159636,59.96461180219376,8.86832066915865,6.071710889147619,29.93692321833446,1.3122331331576689
31035,2023,CORN,193.7,12.253723000001038,26.796834792928827,401.0017397788196,329.28618050737026,552.2869396639943,1.2533420585968822,973.7072902441708,253.55277144092412,4.259195228765288,0.5818017649841616,0.2578438365667474,0.790133551689169,0.4270469282788454,0.1625393959292612,0.616823102647541,NE,Clay,31.166908205159636,59.96461180219376,8.86832066915865,6.071710889147619,29.93692321833446,1.3122331331576689
31035,2022,CORN,170.3,12.54659117322794,26.48823321915719,438.101655722602,424.6628242025279,646.2318439095822,1.2923703670163116,1019.4819718804746,254.13722281061675,4.930647946690718,0.5681965273125729,0.2581652297899495,0.8058320199326927,0.4200870617106778,0.1799188261741039,0.6186026975859943,NE,Clay,31.166908205159636,59.96461180219376,8.86832066915865,6.071710889147619,29.93692321833446,1.3122331331576689
31035,2020,CORN,196.9,12.288241020199964,25.47184538554392,398.1079923285642,466.277551282926,571.8454142056287,1.0755988688967897,935.2178077521976,250.89772895722848,4.688097014681747,0.6139401161769548,0.2691816318965446,0.8368089988376121,0.4611602003683986,0.1754846615175643,0.6514832730074592,NE,Clay,31.166908205159636,59.96461180219376,8.86832066915865,6.071710889147619,29.93692321833446,1.3122331331576689
