crop,feature1,feature2,value1,value2,predicted_yield
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,22.797,0.702,47.26
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,22.797,0.902,46.93
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,22.797,1.102,47.05
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,22.797,1.301,47.02
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,22.797,1.501,47.06
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,22.797,1.701,47.1
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,22.797,1.9,47.18
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,0.103,52.21
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,0.303,51.67
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,0.503,49.44
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,0.702,47.64
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,0.902,47.35
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,1.102,47.46
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,1.301,47.42
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,1.501,47.46
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,1.701,47.49
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,25.521,1.9,47.57
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,0.103,52.36
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,0.303,51.85
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,0.503,49.55
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,0.702,47.73
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,0.902,47.47
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,1.102,47.57
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,1.301,47.54
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,1.501,47.58
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,1.701,47.61
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,28.244,1.9,47.68
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,0.103,52.39
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,0.303,51.86
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,0.503,49.54
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,0.702,47.74
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,0.902,47.48
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,1.102,47.58
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,1.301,47.55
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,1.501,47.59
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,1.701,47.62
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,30.967,1.9,47.69
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,0.103,52.39
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,0.303,51.86
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,0.503,49.54
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,0.702,47.75
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,0.902,47.49
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,1.102,47.59
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,1.301,47.56
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,1.501,47.59
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,1.701,47.62
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,33.691,1.9,47.7
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,0.103,52.39
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,0.303,51.86
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,0.503,49.54
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,0.702,47.76
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,0.902,47.49
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,1.102,47.59
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,1.301,47.56
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,1.501,47.59
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,1.701,47.62
WHEAT_SPRING_EXCL_DURUM,soc_mean,EDD_TMAX,36.414,1.9,47.69
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,32.454,39.99
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,33.455,39.91
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,34.457,39.86
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,35.459,39.66
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,36.461,36.46
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,37.462,36.49
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,38.464,36.14
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,39.466,36.05
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,40.468,35.49
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,11.904,41.469,34.3
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,32.454,47.52
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,33.455,47.35
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,34.457,47.21
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,35.459,46.83
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,36.461,44.79
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,37.462,44.26
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,38.464,43.54
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,39.466,43.49
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,40.468,42.84
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,14.628,41.469,42.62
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,32.454,47.53
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,33.455,47.33
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,34.457,47.13
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,35.459,46.77
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,36.461,44.75
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,37.462,44.22
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,38.464,43.55
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,39.466,43.5
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,40.468,42.86
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,17.351,41.469,42.64
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,32.454,48.63
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,33.455,48.47
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,34.457,48.27
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,35.459,47.97
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,36.461,45.59
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,37.462,44.94
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,38.464,44.58
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,39.466,44.45
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,40.468,43.77
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,20.074,41.469,43.52
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,32.454,51.87
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,33.455,51.84
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,34.457,51.58
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,35.459,51.16
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,36.461,48.19
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,37.462,47.52
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,38.464,47.28
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,39.466,47.03
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,40.468,46.29
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,22.797,41.469,45.95
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,32.454,52.14
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,33.455,52.13
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,34.457,51.87
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,35.459,51.45
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,36.461,48.67
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,37.462,47.99
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,38.464,47.77
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,39.466,47.49
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,40.468,46.74
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,25.521,41.469,46.36
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,32.454,52.29
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,33.455,52.28
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,34.457,52.03
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,35.459,51.65
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,36.461,48.82
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,37.462,48.18
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,38.464,47.96
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,39.466,47.66
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,40.468,46.91
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,28.244,41.469,46.52
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,32.454,52.3
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,33.455,52.3
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,34.457,52.04
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,35.459,51.67
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,36.461,48.83
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,37.462,48.18
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,38.464,47.96
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,39.466,47.66
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,40.468,46.92
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,30.967,41.469,46.54
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,32.454,52.31
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,33.455,52.3
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,34.457,52.04
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,35.459,51.67
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,36.461,48.84
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,37.462,48.19
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,38.464,47.97
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,39.466,47.66
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,40.468,46.93
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,33.691,41.469,46.55
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,32.454,52.3
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,33.455,52.3
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,34.457,52.04
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,35.459,51.66
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,36.461,48.85
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,37.462,48.18
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,38.464,47.96
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,39.466,47.66
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,40.468,46.92
WHEAT_SPRING_EXCL_DURUM,soc_mean,TMAX_MAX,36.414,41.469,46.54
