county_fips,county_name,state_abbr,year,TMIN,TMAX,PRCP,HTDD,CLDD,VPD,ETO,SRAD,WIND
31015,Boyd,NE,2013,11.268640969267512,26.365538442886816,524.2498716926369,550.4170618793963,644.5273883854477,1.381092034017613,975.3779865479884,240.73017955231091,4.47601576077468
31015,Boyd,NE,2014,10.286863945330076,24.348762471996228,464.35930665468567,539.908360120762,361.15036409746335,1.071803890415787,866.6995184620125,236.85432080956025,4.433099159203737
31015,Boyd,NE,2015,11.60579090989371,25.13114252406657,556.1702919159046,434.50178763558085,446.9627301259728,1.088379428456115,891.7174159776091,240.41624875042513,4.495172474785305
31015,Boyd,NE,2016,11.712437800081187,25.5959332192035,607.1289596256421,438.422091279386,502.8838540342977,1.070484253461381,907.421268005032,249.60035506861422,4.562222746294015
31015,Boyd,NE,2017,11.04783629442814,25.06131945554239,560.875551957568,497.8723052944626,453.2054785417887,1.1417966391623688,891.0977278965964,245.6962681095605,4.154370095359965
31015,Boyd,NE,2018,11.802440550626159,24.13691040172341,722.593602005044,567.2498655110483,507.1308021748666,0.8625668474543836,810.3970207485033,240.46481468597187,4.188253080433918
31015,Boyd,NE,2019,11.712593244251561,23.812735017037134,729.4806220113601,541.2124021501745,443.4172739274521,0.8169423017848338,784.5051415568923,238.22280232979182,4.229044180263205
31015,Boyd,NE,2020,11.207485997470837,24.963776465728042,482.0641392079998,562.6711416523941,523.6560258034984,1.1716463741223473,938.8445832479287,248.17703850856483,4.541909629509695
31015,Boyd,NE,2021,11.742599075875834,26.240281408747315,281.36585913992474,461.0266923775393,586.8688164782513,1.2922597618607703,956.3659340891177,249.84402834139345,4.337408942633305
31015,Boyd,NE,2022,10.871683655049422,26.082631492466415,363.1404543487712,542.1219454502536,574.3646238742,1.352306714387001,996.3345431792412,248.5800244861123,4.744885509102552
31015,Boyd,NE,2023,11.733521711213665,26.06616184303406,521.3766911254859,418.717392504161,527.888595940708,1.3071998348510674,956.0563469599598,248.47865588710462,4.2113126653484185
